,OBJECTID,equipamien,x,y,identifica,codvia,numportal,telefono,geo_shape,geo_point_2d,grupo,geo_shape_2d,icono
0,23438,ASOCIACIÓN NARCÓTICOS ANÓNIMOS,,,1321,0,S/N,615744367.0,"{""coordinates"": [-0.3806269694154384, 39.46701621961233], ""type"": ""Point""}","39.46701621961233, -0.3806269694154384",adicciones,"[39.46701621961233, -0.3806269694154384]",pills
1,24078,REHABILITACIÓN DE MARGINADOS - REMAR,724499.897,4371920.044,6610,57300,64,963484444.0,"{""coordinates"": [-0.39028528224724357, 39.46760148150666], ""type"": ""Point""}","39.46760148150666, -0.39028528224724357","['adicciones', 'cooperacion_internacional', 'privadas_libertad']","[39.46760148150666, -0.39028528224724357]",pills
2,24090,PISO MARTES-ACOGIDA,725782.072,4374519.417,5362,0,S/N,963667537.0,"{""coordinates"": [-0.37451508298144315, 39.490663462805514], ""type"": ""Point""}","39.490663462805514, -0.37451508298144315","['adicciones', 'cooperacion_internacional', 'privadas_libertad']","[39.490663462805514, -0.37451508298144315]",pills
3,24101,ASOCIACIÓN BENEFICA LA MANO QUE AYUDA,725740.773,4374630.653,10176,53640,7,963849870.0,"{""coordinates"": [-0.3749571737151057, 39.49167555071833], ""type"": ""Point""}","39.49167555071833, -0.3749571737151057","['adicciones', 'migrantes', 'sin_hogar', 'toda_poblacion']","[39.49167555071833, -0.3749571737151057]",pills
4,24159,PISO MARTES-REINSERCIÓN,725657.744,4374640.486,5363,0,S/N,963667537.0,"{""coordinates"": [-0.37591840304973906, 39.49178584591679], ""type"": ""Point""}","39.49178584591679, -0.37591840304973906","['adicciones', 'cooperacion_internacional', 'privadas_libertad']","[39.49178584591679, -0.37591840304973906]",pills
5,24169,OBRA MERCEDARIA DE VALENCIA,724893.574,4373088.277,5896,74280,58,963924902.0,"{""coordinates"": [-0.3853195597870918, 39.47801424963556], ""type"": ""Point""}","39.47801424963556, -0.3853195597870918","['adicciones', 'cooperacion_internacional', 'migrantes', 'mujer', 'privadas_libertad', 'toda_poblacion']","[39.47801424963556, -0.3853195597870918]",pills
6,24219,SERVICIO DE ACCIÓN SOCIAL,724049.96,4370389.698,6773,39810,23,963883054.0,"{""coordinates"": [-0.3960242379352894, 39.45394357800155], ""type"": ""Point""}","39.45394357800155, -0.3960242379352894","['adicciones', 'toda_poblacion']","[39.45394357800155, -0.3960242379352894]",pills
7,24266,UNIDAD DE CONDUCTAS ADICTIVAS SAN MARCELINO - DEPARTAMENTO DE VALENCIA DOCTOR PESET,724580.79,4369242.57,7040,69090,32 AC,963789496.0,"{""coordinates"": [-0.3902465283712699, 39.44347971682095], ""type"": ""Point""}","39.44347971682095, -0.3902465283712699",adicciones,"[39.44347971682095, -0.3902465283712699]",pills
8,24271,PLAN MUNICIPAL DE DROGODEPENDENCIAS,726945.579,4372671.68,5364,5100,11,962082029.0,"{""coordinates"": [-0.36162769791453775, 39.473725727207494], ""type"": ""Point""}","39.473725727207494, -0.36162769791453775",adicciones,"[39.473725727207494, -0.36162769791453775]",pills
9,24272,CENTRO DE TRATAMIENTO DE ADICCIONES NO TÓXICAS (FUNDACIÓN PATIM),723786.07,4371592.25,3849,81108,9ac,961113627.0,"{""coordinates"": [-0.3986851225473547, 39.4648367667333], ""type"": ""Point""}","39.4648367667333, -0.3986851225473547",adicciones,"[39.4648367667333, -0.3986851225473547]",pills
11,24363,UNIDAD DE CONDUCTAS ADICTIVAS NOU CAMPANAR - DEPARTAMENTO DE VALENCIA LA FE,723602.21,4373007.55,7042,0,s/n,963175311.0,"{""coordinates"": [-0.40034588015169487, 39.477624121465546], ""type"": ""Point""}","39.477624121465546, -0.40034588015169487",adicciones,"[39.477624121465546, -0.40034588015169487]",pills
12,24379,ASOCIACION AUNAR,726382.113,4371379.059,2027,25050,28,963956092.0,"{""coordinates"": [-0.368610399726513, 39.46223910241539], ""type"": ""Point""}","39.46223910241539, -0.368610399726513",adicciones,"[39.46223910241539, -0.368610399726513]",pills
13,23872,UA.UNIDAD DE ALCOHOLOGÍA SAN ISIDRO,723483.77,4370070.358,10144,13890,96,961622015.0,"{""coordinates"": [-0.4027052021280666, 39.451216182291915], ""type"": ""Point""}","39.451216182291915, -0.4027052021280666",adicciones,"[39.451216182291915, -0.4027052021280666]",pills
14,24084,GRUPO DE FAMILIARES Y AMIGOS - ALANÓN,,,5359,27870,1,606201163.0,"{""coordinates"": [-0.3810735005017376, 39.465414000151135], ""type"": ""Point""}","39.465414000151135, -0.3810735005017376",adicciones,"[39.465414000151135, -0.3810735005017376]",pills
15,24087,ASOCIACIÓN BETEL ESPAÑA,725010.106,4370821.729,1316,28290,6,963410433.0,"{""coordinates"": [-0.3847304001107421, 39.45758208715947], ""type"": ""Point""}","39.45758208715947, -0.3847304001107421",adicciones,"[39.45758208715947, -0.3847304001107421]",pills
16,24103,ASOCIACIÓN EMOCIONALES ANÓNIMOS,723961.873,4373085.17,10182,81156,15,619658797.0,"{""coordinates"": [-0.39614232853734305, 39.47822927223316], ""type"": ""Point""}","39.47822927223316, -0.39614232853734305",adicciones,"[39.47822927223316, -0.39614232853734305]",pills
17,24129,MÉDICOS DEL MUNDO COMUNIDAD VALENCIANA,,,5898,0,14,963916767.0,"{""coordinates"": [-0.3829114411698409, 39.47385196074658], ""type"": ""Point""}","39.47385196074658, -0.3829114411698409","['adicciones', 'migrantes', 'sin_hogar']","[39.47385196074658, -0.3829114411698409]",pills
18,24163,FUNDACIÓN ADSIS. ASOCIACIÓN DE SERVICIOS DE INICIATIVA SOCIAL,726058.696,4370421.404,5452,65910,47,963343976.0,"{""coordinates"": [-0.37269027901895063, 39.45370407845014], ""type"": ""Point""}","39.45370407845014, -0.37269027901895063","['adicciones', 'cooperacion_internacional', 'migrantes', 'privadas_libertad', 'toda_poblacion']","[39.45370407845014, -0.37269027901895063]",pills
19,24165,PISOS DE ACOGIDA LA MERCED - PALMER,725234.552,4372889.087,5446,62010,19,963924902.0,"{""coordinates"": [-0.3814263976229473, 39.476132124276404], ""type"": ""Point""}","39.476132124276404, -0.3814263976229473","['adicciones', 'cooperacion_internacional', 'privadas_libertad']","[39.476132124276404, -0.3814263976229473]",pills
20,24259,INSTITUTO VALENCIANO DE LUDOPATÍA Y ADICCIONES NO TÓXICAS,725735.536,4372064.879,5360,64230,8,963941587.0,"{""coordinates"": [-0.3758865951985657, 39.46858203945938], ""type"": ""Point""}","39.46858203945938, -0.3758865951985657",adicciones,"[39.46858203945938, -0.3758865951985657]",pills
21,24267,UNIDAD DE CONDUCTAS ADICTIVAS GUILLEN DE CASTRO - DEPARTAMENTO DE VALENCIA HOSPITAL GENERAL,724998.048,4372936.624,7043,35100,149,963157006.0,"{""coordinates"": [-0.3841572641868329, 39.47662188015392], ""type"": ""Point""}","39.47662188015392, -0.3841572641868329",adicciones,"[39.47662188015392, -0.3841572641868329]",pills
22,24268,UNIDADES DE ALCOHOLOGÍA (UA) - DEPARTAMENTO DE VALENCIA LA-FE,726157.72,4373404.739,7039,30420,7,961626017.0,"{""coordinates"": [-0.3705293638334188, 39.48053145695851], ""type"": ""Point""}","39.48053145695851, -0.3705293638334188",adicciones,"[39.48053145695851, -0.3705293638334188]",pills
23,24269,ASOCIACIÓN HEDRA CENTRO DE DÍA,726058.696,4370421.404,1323,65910,47,963954676.0,"{""coordinates"": [-0.37269027901895063, 39.45370407845014], ""type"": ""Point""}","39.45370407845014, -0.37269027901895063","['adicciones', 'cooperacion_internacional', 'privadas_libertad']","[39.45370407845014, -0.37269027901895063]",pills
24,24273,AYUDA Y REHABILITACIÓN DE ENFERMOS ALCOHÓLICOS VALENCIANOS - AREAV,728136.524,4372115.298,1313,61710,64,963306139.0,"{""coordinates"": [-0.34798641728395807, 39.4684029040767], ""type"": ""Point""}","39.4684029040767, -0.34798641728395807",adicciones,"[39.4684029040767, -0.34798641728395807]",pills
25,24274,CENTRO CALOR Y CAFE.,729819.295,4372745.582,3837,9000,290,963920592.0,"{""coordinates"": [-0.3282274880608005, 39.473628366988905], ""type"": ""Point""}","39.473628366988905, -0.3282274880608005",adicciones,"[39.473628366988905, -0.3282274880608005]",pills
26,24301,CENTRO DE DOCUMENTACIÓN SOBRE DROGODEPENDENCIAS Y OTROS TRANSTORNOS ADICTIVOS DR. EMILIO BOGANI MIGUEL. CENDOC BOGANI,726945.579,4372671.68,3724,5100,11,963525478.0,"{""coordinates"": [-0.36162769791453775, 39.473725727207494], ""type"": ""Point""}","39.473725727207494, -0.36162769791453775",adicciones,"[39.473725727207494, -0.36162769791453775]",pills
27,23873,UCA DE VALENCIA PADRE PORTA,729225.629,4371217.058,10142,54870,10,963309152.0,"{""coordinates"": [-0.33564725807101475, 39.46002864211995], ""type"": ""Point""}","39.46002864211995, -0.33564725807101475",adicciones,"[39.46002864211995, -0.33564725807101475]",pills
28,24088,ASOCIACIÓN ALCOHÓLICOS ANÓNIMOS,724350.483,4372898.6,1312,52830,29,963917160.0,"{""coordinates"": [-0.3917024997936599, 39.476438999827316], ""type"": ""Point""}","39.476438999827316, -0.3917024997936599",adicciones,"[39.476438999827316, -0.3917024997936599]",pills
29,24089,FISAT. FUNDACIÓN INICIATIVA SOLIDARIA ANGEL TOMÁS,725780.939,4373610.731,1317,66330,192,963667878.0,"{""coordinates"": [-0.37483601993869026, 39.482484566311015], ""type"": ""Point""}","39.482484566311015, -0.37483601993869026","['adicciones', 'cooperacion_internacional', 'privadas_libertad']","[39.482484566311015, -0.37483601993869026]",pills
30,24091,ASOCIACIÓN DE JUGADORES ANÓNIMOS,724759.114,4374255.821,1487,0,40,625769840.0,"{""coordinates"": [-0.38648770857909887, 39.48855869250623], ""type"": ""Point""}","39.48855869250623, -0.38648770857909887",adicciones,"[39.48855869250623, -0.38648770857909887]",pills
31,24094,AESED. ASOCIACIÓN ESPAÑOLA DE ESTUDIOS EN DROGODEPENDENCIAS,,,9464,59610,20,963406550.0,"{""coordinates"": [-0.36795600031535775, 39.454415999760485], ""type"": ""Point""}","39.454415999760485, -0.36795600031535775",adicciones,"[39.454415999760485, -0.36795600031535775]",pills
32,24164,PISO LIBERTAD,724416.743,4372881.32,5447,25320,12,963912963.0,"{""coordinates"": [-0.39092758611398293, 39.47627586139399], ""type"": ""Point""}","39.47627586139399, -0.39092758611398293","['adicciones', 'cooperacion_internacional', 'privadas_libertad']","[39.47627586139399, -0.39092758611398293]",pills
33,24223,UNIDAD DE CONDUCTAS ADICTIVAS SAN ISIDRO - DEPARTAMENTO DE VALENCIA- DOCTOR PESET,723458.22,4370060.71,7849,13890,96,961622015.0,"{""coordinates"": [-0.40300513131268695, 39.451136009196205], ""type"": ""Point""}","39.451136009196205, -0.40300513131268695",adicciones,"[39.451136009196205, -0.40300513131268695]",pills
34,24264,VALENCIA ADICCIONES Y PSICOLOGÍA,726042.426,4371960.927,9358,59520,12,617846402.0,"{""coordinates"": [-0.3723578158889353, 39.4675658225984], ""type"": ""Point""}","39.4675658225984, -0.3723578158889353",adicciones,"[39.4675658225984, -0.3723578158889353]",pills
35,24265,FUNDACIÓN ARZOBISPO MIGUEL ROCA - PROYECTO HOMBRE VALENCIA,723072.67,4371841.74,3281,54810,1-3,963597777.0,"{""coordinates"": [-0.40688637582376974, 39.46726767402299], ""type"": ""Point""}","39.46726767402299, -0.40688637582376974",adicciones,"[39.46726767402299, -0.40688637582376974]",pills
36,24270,AVEX ASOCIACIÓN VALENCIANA DE EX-ALCOHÓLICOS,724141.091,4373051.367,1322,72870,13,963497737.0,"{""coordinates"": [-0.3940720598900923, 39.47787833987336], ""type"": ""Point""}","39.47787833987336, -0.3940720598900923",adicciones,"[39.47787833987336, -0.3940720598900923]",pills
37,24303,ASOCIACIÓN AVANT,727141.56,4372919.489,1315,68100,5,963462967.0,"{""coordinates"": [-0.3942899998288897, 39.49784099997094], ""type"": ""Point""}","39.49784099997094, -0.3942899998288897",adicciones,"[39.49784099997094, -0.3942899998288897]",user-injured
0,21847,ASOCIACIÓN PARA LA INTEGRACIÓN DEL MINUSVÁLIDO - HOGAR VULL,727752.236,4371841.159,1393,25680,79,963614492.0,"{""coordinates"": [-0.35254273774148426, 39.466037138711684], ""type"": ""Point""}","39.466037138711684, -0.35254273774148426","['disc', 'disc_intelectual']","[39.466037138711684, -0.35254273774148426]",pills
1,21856,ASOCIACIÓN PARA LA LUCHA CONTRA LAS ENFERMEDADES DEL RIÑÓN - ALCER-TURIA,724313.01,4371803.56,472,22500,S/N,963850402.0,"{""coordinates"": [-0.39249481938189174, 39.466601688008765], ""type"": ""Point""}","39.466601688008765, -0.39249481938189174","['disc', 'disc_intelectual', 'disc_fisica', 'disc_sensorial']","[39.466601688008765, -0.39249481938189174]",pills
2,21898,"ACIERTA, SERVICIOS A LA COMUNIDAD SL",725041.894,4372390.357,7778,35100,44,963270880.0,"{""coordinates"": [-0.3838323090902536, 39.47169335317225], ""type"": ""Point""}","39.47169335317225, -0.3838323090902536","['disc', 'mayores']","[39.47169335317225, -0.3838323090902536]",pills
3,21929,ASOCIACIÓN DE PADRES DE NIÑOS CON CÁNCER DE LA COMUNIDAD VALENCIANA - ASPANION,726041.313,4369936.316,476,37390,65,963471300.0,"{""coordinates"": [-0.3730563126542122, 39.44934228393372], ""type"": ""Point""}","39.44934228393372, -0.3730563126542122",disc,"[39.44934228393372, -0.3730563126542122]",pills
4,21942,INSTITUTO VALENCIANO DE ACCIÓN SOCIAL -  IVAS,727772.076,4371795.989,5070,25680,108,961971460.0,"{""coordinates"": [-0.3523277608510896, 39.46562531500245], ""type"": ""Point""}","39.46562531500245, -0.3523277608510896","['disc', 'disc_intelectual']","[39.46562531500245, -0.3523277608510896]",pills
5,21945,AVAPACE.CENTRO RESIDENCIAL TARONGERS,728825.59,4372609.99,9544,81343,S/N,963604437.0,"{""coordinates"": [-0.3398146494627048, 39.47267264644524], ""type"": ""Point""}","39.47267264644524, -0.3398146494627048","['disc', 'disc_intelectual', 'disc_fisica']","[39.47267264644524, -0.3398146494627048]",pills
6,21949,CENTRO DE DÍA EL CABAÑAL,729294.471,4372209.136,9570,40050,1,963559238.0,"{""coordinates"": [-0.3345070308053321, 39.46893987420781], ""type"": ""Point""}","39.46893987420781, -0.3345070308053321",disc,"[39.46893987420781, -0.3345070308053321]",pills
7,21976,ASOCIACIÓN ALTER VALENCIA - CENTRO EDUARDO SENA,724446.281,4370423.065,1352,43290,4,963258301.0,"{""coordinates"": [-0.39141133129674227, 39.45414073389046], ""type"": ""Point""}","39.45414073389046, -0.39141133129674227","['disc', 'toda_poblacion']","[39.45414073389046, -0.39141133129674227]",pills
8,21985,ASOCIACIÓN DEL DAÑO CEREBRAL SOBREVENIDO - NUEVA OPCIÓN,725623.463,4372706.287,1394,78090,4,963612016.0,"{""coordinates"": [-0.3769712001651662, 39.474384839330064], ""type"": ""Point""}","39.474384839330064, -0.3769712001651662",disc,"[39.474384839330064, -0.3769712001651662]",pills
9,22003,GABINETE TÉCNICO DE TRABAJO SOCIAL S.L.,726182.027,4372120.396,9639,37320,8,963518377.0,"{""coordinates"": [-0.3706825590442822, 39.46896455497844], ""type"": ""Point""}","39.46896455497844, -0.3706825590442822","['disc', 'mayores']","[39.46896455497844, -0.3706825590442822]",pills
10,22015,VIVIENDA TUTELADA BONA GENT I,724788.336,4372034.513,9689,24870,21,963289959.0,"{""coordinates"": [-0.3868970052178594, 39.46855657451018], ""type"": ""Point""}","39.46855657451018, -0.3868970052178594","['disc', 'disc_intelectual']","[39.46855657451018, -0.3868970052178594]",pills
12,23544,RESIDENCIA DE MINUSVÁLIDOS FÍSICOS DR ÁLVARO LÓPEZ,729619.35,4373865.628,6649,81176,64,963562945.0,"{""coordinates"": [-0.3301639329689507, 39.483763056348685], ""type"": ""Point""}","39.483763056348685, -0.3301639329689507","['disc', 'disc_fisica']","[39.483763056348685, -0.3301639329689507]",pills
13,23553,NUEVA SOLUCIÓN GERIÁTRICA S.L. (ALBALAR),724752.785,4371988.584,9600,12330,19,963818863.0,"{""coordinates"": [-0.3873253444596849, 39.46815243926935], ""type"": ""Point""}","39.46815243926935, -0.3873253444596849","['disc', 'disc_fisica', 'disc_sensorial', 'mayores']","[39.46815243926935, -0.3873253444596849]",pills
14,23555,INFOCIUDAD - CENTRO OCUPACIONAL MUNICIPAL ISABEL DE VILLENA,730104.18,4373776.41,3283,37350,125,962082580.0,"{""coordinates"": [-0.32456325393662283, 39.48283049721363], ""type"": ""Point""}","39.48283049721363, -0.32456325393662283","['disc', 'disc_intelectual']","[39.48283049721363, -0.32456325393662283]",pills
15,23593,CENTRO OCUPACIONAL MUNICIPAL JUAN DE GARAY,724111.86121525,4370509.30714702,3285,39810,52,962087355.0,"{""coordinates"": [-0.3952653519757164, 39.45500411257198], ""type"": ""Point""}","39.45500411257198, -0.3952653519757164","['disc', 'disc_intelectual']","[39.45500411257198, -0.3952653519757164]",pills
16,23673,RESIDENCIA DE DISCAPACITADOS FÍSICOS PEPE ALBA,725588.966,4373035.346,9662,19740,6,963154137.0,"{""coordinates"": [-0.37726055832721783, 39.477355794276384], ""type"": ""Point""}","39.477355794276384, -0.37726055832721783","['disc', 'disc_fisica']","[39.477355794276384, -0.37726055832721783]",pills
17,23755,SERHOGARSYSTEM. SERVICIO DOMÉSTICO ASISTENCIAL,725525.457,4372226.929,9674,69330,57,963940058.0,"{""coordinates"": [-0.37827152973204453, 39.47009574379604], ""type"": ""Point""}","39.47009574379604, -0.37827152973204453","['disc', 'mayores']","[39.47009574379604, -0.37827152973204453]",pills
18,23788,RESIDENCIA Y CENTRO DE DÍA PARA PERSONAS CON DISCAPACIDAD INTELECTUAL LA NOSTRA CASA - VALL DE LA BALLESTERA,723140.128,4373056.815,7014,74730,75,680392688.0,"{""coordinates"": [-0.4056965052613716, 39.47818751656257], ""type"": ""Point""}","39.47818751656257, -0.4056965052613716","['disc', 'disc_intelectual']","[39.47818751656257, -0.4056965052613716]",pills
19,23886,DISCAPACITADOS PSÍQUICOS PROFUNDOS - ASPADIS,727430.421,4373043.997,3351,17610,1,963690294.0,"{""coordinates"": [-0.35586979951868264, 39.47694897253682], ""type"": ""Point""}","39.47694897253682, -0.35586979951868264","['disc', 'disc_intelectual']","[39.47694897253682, -0.35586979951868264]",pills
20,23924,COMITÉ CIUDADANO ANTI-SIDA DE LA COMUNIDAD VALENCIANA,725130.65,4372639.278,3382,15210,10,963920153.0,"{""coordinates"": [-0.38271749775464525, 39.47391073104817], ""type"": ""Point""}","39.47391073104817, -0.38271749775464525",disc,"[39.47391073104817, -0.38271749775464525]",pills
21,24006,AICCV. ASOCIACIÓN DE IMPLANTADOS COCLEARES COMUNIDAD VALENCIANA,725427.782,4372765.065,9467,72360,8,962025122.0,"{""coordinates"": [-0.37922402921529746, 39.47496518703757], ""type"": ""Point""}","39.47496518703757, -0.37922402921529746","['disc', 'toda_poblacion']","[39.47496518703757, -0.37922402921529746]",pills
22,24154,XARXA. ASOCIACIÓN DE MUJERES CON DISCAPACIDAD,724257.559,4371309.241,9509,46110,17,963577092.0,"{""coordinates"": [-0.39330488646563866, 39.462166632069305], ""type"": ""Point""}","39.462166632069305, -0.39330488646563866","['disc', 'mujer']","[39.462166632069305, -0.39330488646563866]",pills
23,24174,FEDERACIÓN EMPRESARIAL DE ENTIDADES TITULARES DE CENTROS DE DISCAPACITADOS - FEAD,725278.552,4372908.886,5407,62010,10,963919707.0,"{""coordinates"": [-0.38090866774662835, 39.47629882188629], ""type"": ""Point""}","39.47629882188629, -0.38090866774662835","['disc', 'disc_intelectual']","[39.47629882188629, -0.38090866774662835]",pills
24,24177,CENTRO DE EVALUACIÓN Y ORIENTACIÓN DE DISCAPACIDAD DE VALÈNCIA I,724553.294,4371860.256,3479,68130,30,962989550.0,"{""coordinates"": [-0.38968529007276803, 39.46704938716867], ""type"": ""Point""}","39.46704938716867, -0.38968529007276803","['disc', 'toda_poblacion']","[39.46704938716867, -0.38968529007276803]",pills
25,24235,CENTRO DE DÍA PARA DISCAPACITADOS FÍSICOS VELLUTERS,725108.81,4372622.659,9573,6480,2,963152202.0,"{""coordinates"": [-0.3829767614572317, 39.4737668526882], ""type"": ""Point""}","39.4737668526882, -0.3829767614572317","['disc', 'disc_fisica']","[39.4737668526882, -0.3829767614572317]",pills
26,24247,DE NEU. ASOCIACIÓN DE ENFERMEDADES DE LOS NEUROTRANSMISORES.,726866.101,4372872.469,10167,48120,13,609325733.0,"{""coordinates"": [-0.36248246319424793, 39.47555399306607], ""type"": ""Point""}","39.47555399306607, -0.36248246319424793","['disc', 'toda_poblacion']","[39.47555399306607, -0.36248246319424793]",pills
27,24281,ASOCIACIÓN DE MICROSOMÍA HEMIFACIAL DE VALENCIA,727098.572,4370428.419,9506,33480,67,963953293.0,"{""coordinates"": [-0.3606141923007682, 39.45349365967457], ""type"": ""Point""}","39.45349365967457, -0.3606141923007682","['disc', 'toda_poblacion']","[39.45349365967457, -0.3606141923007682]",pills
28,24282,FUNDACIÓ MIRA'M DE LA COMUNITAT VALENCIANA,727702.507,4372199.418,9621,65970,4,963209070.0,"{""coordinates"": [-0.35299796338769823, 39.469274980490226], ""type"": ""Point""}","39.469274980490226, -0.35299796338769823",disc,"[39.469274980490226, -0.35299796338769823]",pills
30,24378,CENTRO DE PARÁLISIS CEREBRAL INFANTIL CRUZ ROJA,726063.78,4373359.61,3384,1440,46,963695954.0,"{""coordinates"": [-0.371635820968492, 39.48014996422444], ""type"": ""Point""}","39.48014996422444, -0.371635820968492",disc,"[39.48014996422444, -0.371635820968492]",pills
31,24398,NOVAEDAT CENTROS RESIDENCIALES. GRUPO GERIÁTRICO GEROCLEOP,727715.902,4373344.375,9426,81199,3,963393090.0,"{""coordinates"": [-0.35245151996150687, 39.47957717384498], ""type"": ""Point""}","39.47957717384498, -0.35245151996150687","['disc', 'mayores']","[39.47957717384498, -0.35245151996150687]",pills
32,24431,CENTRO OCUPACIONAL ALBA,728379.37,4372087.2,3357,36600,S/N,963557891.0,"{""coordinates"": [-0.3451758487884729, 39.468085624406434], ""type"": ""Point""}","39.468085624406434, -0.3451758487884729","['disc', 'disc_intelectual']","[39.468085624406434, -0.3451758487884729]",pills
33,24467,CENTRO OCUPACIONAL MARCHALENES,724874.46,4374014.95,3356,45210,8,963405897.0,"{""coordinates"": [-0.3852289929402243, 39.48636042778792], ""type"": ""Point""}","39.48636042778792, -0.3852289929402243","['disc', 'disc_intelectual']","[39.48636042778792, -0.3852289929402243]",pills
34,24832,ASOCIACIÓN PARKINSON VALENCIA,724529.692,4371619.577,9521,81193,15,963824614.0,"{""coordinates"": [-0.40282199990302225, 39.45594600037635], ""type"": ""Point""}","39.45594600037635, -0.40282199990302225",disc,"[39.45594600037635, -0.40282199990302225]",pills
35,21865,ASOCIACIÓN VALENCIANA SÍNDROME DE PRADER-WILLI - AVSPW,728060.301,4371946.051,1367,30480,25,961935781.0,"{""coordinates"": [-0.348929443804303, 39.46689971485847], ""type"": ""Point""}","39.46689971485847, -0.348929443804303",disc,"[39.46689971485847, -0.348929443804303]",pills
36,21874,INFOCIUDAD - SORDOS 2000 VALENCIA,728924.22048405,4371138.52976477,6945,37290,24,637675561.0,"{""coordinates"": [-0.33917399980272755, 39.45940200031284], ""type"": ""Point""}","39.45940200031284, -0.33917399980272755",disc,"[39.45940200031284, -0.33917399980272755]",pills
37,21910,CENTRO OCUPACIONAL TOMÁS DE OSMA II,723565.12,4371982.81,3374,5490,S/N,963502639.0,"{""coordinates"": [-0.40112007583633735, 39.468409750751], ""type"": ""Point""}","39.468409750751, -0.40112007583633735","['disc', 'disc_intelectual']","[39.468409750751, -0.40112007583633735]",user-injured
38,21928,ASOCIACIÓN ALBORADA,724523.773,4369411.221,1351,68580,22,963787710.0,"{""coordinates"": [-0.3908517496199742, 39.44501262949527], ""type"": ""Point""}","39.44501262949527, -0.3908517496199742",disc,"[39.44501262949527, -0.3908517496199742]",user-injured
39,21950,CENTRO DE DÍA EL FARO,724891.76,4372633.88,9571,41400,21,963920254.0,"{""coordinates"": [-0.38549384847009593, 39.47392459807405], ""type"": ""Point""}","39.47392459807405, -0.38549384847009593",disc,"[39.47392459807405, -0.38549384847009593]",user-injured
40,21960,CENTRO OCUPACIONAL VIRGEN DE LA ESPERANZA,724372.409,4372402.273,3375,46560,1,963842543.0,"{""coordinates"": [-0.39160365637733907, 39.471975393343435], ""type"": ""Point""}","39.471975393343435, -0.39160365637733907","['disc', 'disc_intelectual']","[39.471975393343435, -0.39160365637733907]",user-injured
41,21998,ASOCIACIÓN DE PADRES Y AMIGOS DEL SORDO DE LA PROVINCIA DE VALENCIA - ASPASVA,725533.753,4373036.415,1360,61050,5,963925948.0,"{""coordinates"": [-0.3779014830528172, 39.47737988846505], ""type"": ""Point""}","39.47737988846505, -0.3779014830528172","['disc', 'disc_sensorial']","[39.47737988846505, -0.3779014830528172]",user-injured
42,22014,"ASOCIACIÓN, CRIS Y CENTRO DE DÍA ACOVA",727957.215,4371670.642,9533,41250,3,963812860.0,"{""coordinates"": [-0.35022064007284687, 39.46444806763081], ""type"": ""Point""}","39.46444806763081, -0.35022064007284687",disc,"[39.46444806763081, -0.35022064007284687]",user-injured
43,22035,CONFEDERACIÓN COORDINADORA DE MINUSVÁLIDOS FÍSICOS DE LA COMUNIDAD VALENCIANA - COCEMFE-CV,723630.12,4372344.816,3378,52320,12,963832534.0,"{""coordinates"": [-0.40024390628489753, 39.47165138559136], ""type"": ""Point""}","39.47165138559136, -0.40024390628489753","['disc', 'disc_fisica']","[39.47165138559136, -0.40024390628489753]",user-injured
44,23485,VIVIENDA TUTELADA ARCO IRIS,723747.027,4373113.002,9688,80950,27,963335017.0,"{""coordinates"": [-0.3986284484550269, 39.47853568613862], ""type"": ""Point""}","39.47853568613862, -0.3986284484550269",disc,"[39.47853568613862, -0.3986284484550269]",user-injured
45,23488,CLÍNICA ODONTOLÓGICA PARA PACIENTES ESPECIALES,729397.02,4372424.89,9589,76050,43,963724436.0,"{""coordinates"": [-0.3332419494778726, 39.47085452125557], ""type"": ""Point""}","39.47085452125557, -0.3332419494778726",disc,"[39.47085452125557, -0.3332419494778726]",user-injured
